apogee_id,teff,logg,m_h,alpha_m,fe_h,c_fe,n_fe,glon,glat,dist50,dist16,dist84,mass50
2M16033873+2208010,4768.61,2.810548,-0.44658,0.262905,-0.44727,0.08223203,0.09894001,37.3288231,46.2926865,1.39721,1.372075,1.425149,0.9376488
2M16034091+2252220,4690.252,2.34868,-0.63799,0.286835,-0.63317,0.01627702,0.04414701,38.3608398,46.492115,3.477716,3.388349,3.58456,0.935499
2M16034141+2340228,5053.576,3.175242,-0.39782,0.111755,-0.40085,0.05715001,0.06222999,39.4837418,46.7044182,0.7349485,0.7243237,0.7531028,1.128078
2M16034291+2151129,4297.251,1.509279,-0.59959,0.103045,-0.59346,-0.064008,0.12648,36.9479828,46.196228,3.042597,2.951069,3.101847,0.9181242
2M16034344+2401039,4442.876,1.517897,-0.91837,0.134455,-0.89641,-0.39853,0.18359,39.9727783,46.7857933,6.095613,5.977234,6.221382,0.8722803
2M16034362+2320596,5101.725,2.565583,-0.48903,0.07981,-0.50027,-0.029769,0.25517,39.0328751,46.6110954,0.6750038,0.6656504,0.6845744,1.641644
2M16034656+2220020,6064.5,3.675588,-0.055799,-0.0008582999,-0.05386,-0.0083309,0.194841,37.6191673,46.3209,0.5608522,0.5553583,0.5733343,1.47107
2M16035079+2255560,4877.386,2.502017,-0.43383,0.191065,-0.44649,0.09209499,0.10888,38.4589653,46.4719238,2.25874,2.210377,2.373611,0.9236817
2M16035231+2210121,6032.978,3.995536,-0.25873,0.0178363,-0.25276,0.03107199,0.56543,37.4010048,46.2529335,0.6111754,0.6046001,0.6196397,1.00337
2M16040833+2212542,4664.073,3.046657,0.24197,0.068511,0.23557,0.07454701,0.24759,37.4889641,46.2065773,1.349421,1.318274,1.373745,1.119425
2M16042129+2249089,4512.708,1.791782,-0.63082,0.11662,-0.62113,-0.11134,0.12706,38.3479233,46.3282852,5.127688,4.985681,5.288104,0.9187542
2M16042711+2316021,5017.716,2.484091,-0.65649,0.277715,-0.67324,0.077658,0.08356696,38.9817657,46.4286423,1.839353,1.810166,1.872291,0.8621254
2M16044136+2206290,4478.212,2.257153,-0.12139,0.188575,-0.12311,0.1111,0.2187,37.3937531,46.0538025,0.6453918,0.640522,0.6523774,1.097
2M16044744+2230350,4844.136,2.340927,-0.48496,0.261425,-0.49946,0.1867,0.03097001,37.9587479,46.1455612,3.743947,3.673145,3.844302,0.8795997
2M16044994+2331338,4661.393,2.512465,-0.044221,0.016618,-0.048996,-0.133405,0.183645,39.3773613,46.4133453,0.6371501,0.62835,0.6467964,1.445014
2M16045327+2324229,4983.839,2.483378,-0.48663,0.262525,-0.49003,0.16813,0.002513796,39.2149467,46.3693619,3.432308,3.02209,3.569796,1.36184
2M16050799+2212040,4309.172,1.725368,-0.2482,0.250185,-0.25478,0.15403,0.20228,37.5646095,45.9820786,2.271142,2.22272,2.330878,0.8966941
2M16052279+2254123,4281.457,1.72321,-0.43905,0.287515,-0.44151,0.12063,0.15659,38.558979,46.1245041,2.11127,2.080344,2.151505,0.9981143
2M16052325+2148183,6253.403,3.997433,-0.019692,-0.0018614,0.006343599,-0.0424426,0.1016744,37.0445099,45.8108978,0.3639429,0.3548108,0.3747592,1.369937
2M16052760+2307565,4835.679,2.418627,-0.34013,0.229485,-0.34292,0.16199,0.12074,38.8841324,46.1692238,3.568105,3.511571,3.634855,0.8931602
2M16053587+2402026,4264.997,1.701771,-0.41607,0.272445,-0.42547,0.13034,0.16279,40.1546326,46.3762741,3.642135,3.600381,3.700159,0.9743029
2M16055055+2254389,4527.807,1.183464,-1.9641,0.316935,-1.9207,-0.4520601,-0.0112921,38.6114388,46.0240631,9.777704,9.575004,10.15995,0.766182
2M16055395+2356168,4968.562,2.417879,0.033693,-0.017037,0.026172,-0.6754889,0.625751,40.0457535,46.2850914,2.334597,2.329088,2.33988,3.182
2M16055636+2215591,4255.376,1.767421,-0.36317,0.263975,-0.36917,0.15105,0.15979,37.7312355,45.8219872,2.76197,2.705965,2.822915,0.9684704
2M16055680+2210459,4638.738,2.392529,-0.45074,0.257545,-0.44124,0.083112,0.0916,37.6123428,45.7954369,1.514702,1.47557,1.564534,0.9898143
2M16055846+2244567,4998.092,2.532956,-0.49216,0.198055,-0.50567,0.17158,0.099114,38.3998108,45.9502106,3.11432,3.055147,3.169679,1.489124
2M16061085+2346046,4621.201,2.430461,-0.27307,0.154425,-0.27563,0.01663899,0.12862,39.8324432,46.1788177,2.32421,2.245843,2.412973,1.003245
2M16061242+2349238,4140.59,1.305352,-0.69011,0.297655,-0.69215,-0.01089406,0.05159199,39.9118614,46.1874123,3.040836,2.979335,3.109962,0.9403263
2M16061720+2250558,4807.969,2.65515,-0.35939,0.228565,-0.38784,0.23044,0.06051102,38.5662804,45.9086418,2.463643,2.396059,2.588139,1.490879
2M16062136+2337147,4936.685,2.367252,-0.52018,0.220205,-0.53322,0.09432,0.1392,39.6425934,46.1015244,1.384153,1.357638,1.415437,0.8757501
2M16062656+2150217,4808.457,2.92428,0.09949,0.011347,0.10379,-0.040757,0.24418,37.1941757,45.5868073,0.7222064,0.7060986,0.7276674,1.426
2M16063101+2420288,4540.796,2.25499,0.025591,0.110587,0.017454,0.084203,0.177597,40.6618652,46.2513924,2.111941,2.086853,2.158043,0.873
2M16063105+2221142,4537.567,2.127643,-0.36859,0.111818,-0.37285,0.026838,0.14122,37.9061584,45.7187843,1.530242,1.453189,1.64799,1.087336
2M16063220+2232066,4190.357,1.485993,-0.58305,0.294075,-0.58402,0.10381,0.12759,38.1569977,45.7658234,2.399763,2.334451,2.404964,0.8678203
2M16063328+2238327,4524.716,2.161754,-0.46341,0.288115,-0.46232,0.080053,0.06848401,38.3062782,45.7919121,2.656436,2.614005,2.719907,0.9884821
2M16063730+2351334,4970.064,3.202847,-0.3888,0.253805,-0.38745,0.06990603,0.20284,39.9975739,46.1052094,0.9517272,0.9278529,0.977904,1.04937
2M16063839+2343598,4589.37,2.687966,0.02042,0.113745,0.0088749,0.0985781,0.2091351,39.8237228,46.0683594,1.353185,1.18357,1.396012,1.013872
2M16065217+2422367,4820.518,2.604901,-0.15556,0.054139,-0.15729,-0.045257,0.14865,40.7407341,46.1825714,0.5766666,0.5577809,0.6130728,1.576388
2M16065710+2226126,4670.729,2.357469,-0.1578,0.151975,-0.1704,0.05986899,0.15841,38.060688,45.6460686,1.244752,1.209022,1.286434,0.9671305
2M16070754+2210039,4969.423,3.29837,-0.026474,0.042445,-0.034969,-0.004777003,0.249495,37.7086411,45.5306473,0.4071524,0.4037817,0.4128753,1.38008
2M16071392+2306551,4857.645,2.805785,-0.48019,0.196425,-0.47991,0.06005996,0.07363498,39.0197525,45.7724991,1.674833,1.641258,1.699773,0.9417146
2M16071480+2231493,4737.917,2.514023,-0.22067,0.06690601,-0.22355,-0.044304,0.22258,38.2165184,45.6071434,0.7913268,0.7910447,0.7975902,1.263
2M16072646+2150143,4203.063,1.433602,-0.57622,0.267295,-0.57834,0.07739103,0.17168,37.2882004,45.3647156,1.461437,1.364143,1.51224,1.10862
2M16073621+2252268,4858.392,2.32106,-0.41332,0.264975,-0.42219,0.14124,0.101024,38.7212563,45.6241074,3.040819,2.985614,3.105115,0.8775079
2M18492328+0602010,3982.166,1.412297,-0.11521,0.240535,-0.12633,0.13726,0.20382,38.0743484,3.20147753,9.926831,8.812537,11.19211,1.2958
2M18493202+0456263,4071.279,1.426549,-0.11954,0.048046,-0.14123,-0.03730999,0.25995,37.1155243,2.67326188,5.756203,4.622713,6.40742,1.468415
2M18493586+0451122,3898.787,1.48107,0.33723,0.0213504,0.32572,0.05987999,0.18052,37.0449715,2.61940789,9.122747,8.730573,9.781759,1.106078
2M18493921+0655010,4609.435,2.330291,-0.072779,0.0175576,-0.073962,-0.064827,0.211273,38.8931313,3.54287863,2.516786,2.340528,2.567933,1.72607
2M18494197+0456018,4048.164,1.577783,0.089731,0.0278629,0.077324,0.01218789,0.355837,37.1282692,2.63335967,2.351,2.235348,2.493961,1.193461
2M18494202+0534499,4529.545,2.03929,-0.6535,0.305435,-0.66026,0.04676002,0.04378098,37.7052269,2.92675781,4.095527,3.834189,4.505431,0.9793382
2M18494240+0545083,4904.254,2.762619,-0.033772,-0.007186998,-0.048052,-0.13188,0.23091,37.8592224,3.00330639,1.225892,1.183457,1.279827,1.832309
2M18494259+0453211,3874.862,1.280872,0.12991,0.071369,0.10827,0.05451301,0.22785,37.0896111,2.61078286,5.589648,4.53416,5.858525,1.783378
2M18494266+0638502,3636.987,0.9472633,0.14341,0.0288695,0.12821,0.028064,0.16418,38.6587296,3.40802908,7.491882,7.429507,7.683821,2.318
2M18494352+0508541,4325.875,2.009356,0.043885,0.012708,0.025507,-0.037249,0.338578,37.3225288,2.72505069,3.465931,3.263518,3.666691,1.392099
2M18494460+0454306,3624.436,0.6495019,-0.087096,0.09698,-0.12724,0.05411801,0.194724,37.1106148,2.61214447,9.229286,8.240482,9.52423,1.604677
2M18494790+0616272,4424.168,2.174797,0.29873,0.097328,0.28926,0.06754997,0.41814,38.3354645,3.21964431,3.559456,3.010381,3.769457,2.779826
2M18494795+0545544,3528.519,0.3836836,-0.25162,0.159635,-0.29632,0.0525676,0.20618,37.881134,2.9885838,9.676693,8.760422,9.933031,1.458
2M18495029+0549172,4324.593,1.735332,-0.47279,0.175035,-0.48519,0.06345001,0.100035,37.9358025,3.00550556,5.45319,5.052449,5.916831,0.9962438
2M18495151+0454505,4125.424,1.725721,0.16228,0.0281966,0.15341,0.03885299,0.17257,37.1285934,2.58909297,4.430171,4.225815,5.324063,1.139873
2M18495269+0545413,3706.865,0.4136424,-0.65377,0.173555,-0.68405,0.045766,0.17928,37.8867912,2.96944118,7.216977,6.947717,8.496816,0.7221652
2M18495278+0458146,4809.139,2.552038,0.017669,0.0007700007,0.0039101,-0.0743621,0.2903089,37.1815453,2.61012816,2.391199,1.957422,2.416098,2.179359
2M18495560+0652308,3541.094,0.5913376,-0.1419,0.042931,-0.14786,-0.002624303,0.021448,38.8866119,3.46352339,5.93618,5.753894,6.491452,0.9474903
2M18495683+0542181,4345.598,2.248731,0.2734,-0.010114,0.25131,-0.03577498,0.41126,37.844223,2.92854476,3.283,3.033086,3.489977,1.315064
2M18495772+0631504,4593.348,2.445729,0.18976,-0.007082999,0.17604,-0.14632,0.43312,38.5828857,3.29961395,1.866573,1.791612,2.116807,1.256101
2M18500072+0639025,4307.352,2.151042,0.23111,0.0188667,0.22397,0.02891502,0.24563,38.6957016,3.34292483,4.947156,4.679518,5.268389,1.293672
2M18500160+0457555,3834.324,1.000861,-0.41783,0.280955,-0.43314,0.2166,0.21999,37.1934814,2.57510567,4.808129,3.373852,5.202537,1.737793
2M18500181+0607054,3602.024,0.8397382,0.16781,0.0241821,0.15899,0.028165,0.18563,38.2223053,3.09754324,11.45537,7.412428,12.0762,2.481262
2M18501516+0631448,3994.587,1.206972,-0.25395,0.202865,-0.25304,0.07582498,0.26642,38.614254,3.23458123,9.773365,9.37093,12.25179,1.0734
2M18501887+0516488,3664.258,1.003934,0.17842,0.0192644,0.17096,0.04679202,0.20023,37.5068092,2.6542213,8.569478,8.452037,8.631233,2.323
2M18502700+0533238,4284.394,2.169119,0.21808,0.058845,0.21605,0.04100701,0.1936,37.7686691,2.74970126,4.654014,4.529941,4.958809,1.17657
2M18503954+0631162,4772.855,2.579137,0.15329,-0.036888,0.14151,-0.08270499,0.26941,38.652977,3.14101624,3.657856,3.37166,4.087538,2.029443
2M18504029+0554062,4230.838,1.383763,-0.55786,0.258785,-0.55858,0.03503197,0.20556,38.1015816,2.85722899,5.724912,5.267555,6.249835,1.609412
2M18504299+0522548,4796.882,2.438711,-0.19986,0.064893,-0.20516,-0.037558,0.21429,37.6429977,2.61125493,4.012347,3.779716,5.312928,1.168751
2M18504306+0535354,4783.307,2.527174,0.012221,0.006856,0.0059876,-0.1056366,0.2620334,37.8315506,2.70694947,2.274241,1.927017,2.388628,2.029435
2M18504659+0625008,4688.553,2.483724,0.18894,-0.010586,0.16981,-0.08360999,0.33187,38.5731621,3.06771088,3.555435,3.016216,3.591158,2.175563
2M18505006+0521547,3547.649,0.6020095,-0.07759,0.0511,-0.085873,0.0159553,0.121793,37.6414146,2.57755041,7.865594,7.122689,8.684391,0.9559401
2M18505554+0530332,4958.335,2.691067,-0.041851,0.0223267,-0.049909,-0.120862,0.395618,37.7802048,2.62272811,2.357515,2.168294,2.585619,2.08202
2M18505658+0549559,4268.87,1.731076,-0.20111,0.221325,-0.19958,0.12373,0.22561,38.07024,2.76552892,4.966572,4.464029,5.547186,1.266205
2M18510196+0612354,3849.245,1.2272,-0.047074,0.0291885,-0.063272,-0.005300999,0.162888,38.4172897,2.91703129,13.95745,9.202811,14.41531,2.153802
2M18511213+0613466,3918.35,0.9535324,-0.39743,0.04274,-0.41158,-0.03487399,0.21865,38.4540863,2.88849831,13.4503,12.75022,15.04965,1.062606
2M18511617+0535509,3759.716,0.9601342,-0.28343,0.266535,-0.28881,0.19161,0.21695,37.8978081,2.58659554,8.959342,8.494354,10.86352,0.9861887
2M18511954+0604279,4006.463,1.179355,-0.64405,0.262645,-0.64781,0.16137,0.047822,38.3295708,2.79071403,6.997685,6.916641,7.170769,0.9180172
2M15523174+2342595,4469.732,2.393265,0.11231,0.0285003,0.10322,0.050869,0.21603,38.5662498,49.1848564,1.045285,1.032009,1.055877,1.159598
2M15531041+2232306,5048.106,2.628508,-0.74068,0.301725,-0.73616,0.03938401,0.20159,36.9005699,48.7313042,1.899576,1.749524,2.023473,1.532715
2M15531824+2317356,4640.248,2.565456,-0.12301,0.060252,-0.12539,0.005549289,0.18383,38.0120277,48.9041672,0.4451376,0.4401107,0.4507041,1.068764
2M15540083+2218099,4913.4,2.835507,-0.62001,0.215245,-0.61176,0.12994,0.007637978,36.634819,48.4782944,1.926801,1.868136,1.986088,0.9112441
2M15541611+2357266,4588.623,2.082085,-0.67534,0.289735,-0.6763,0.03523499,0.12374,39.074337,48.8604584,1.093558,1.07244,1.117799,0.9612707
2M15542874+2322371,5789.943,3.838245,-0.3669,0.0590113,-0.36052,0.08570802,0.10487,38.2416496,48.6656647,0.5939789,0.5881369,0.5994685,1.038344
2M15543093+2335495,5913.535,4.305104,0.22484,-0.0393187,0.23068,-0.15448,0.11411,38.5670128,48.7145309,0.3943351,0.3905071,0.3972099,1.099335
2M15544295+2255141,4472.88,2.487202,0.16288,0.07327101,0.15482,0.064611,0.21353,37.5982628,48.49226,2.128757,2.048676,2.195956,1.080339
2M15544352+2249123,3848.98,1.001332,-0.54875,0.317325,-0.5601,0.16887,0.10789,37.4531784,48.4629974,2.712466,2.657994,2.804161,0.87
2M15545655+2218336,6246.101,4.162315,-0.007863,-0.0203967,-0.0035424,-0.0838036,-0.1514406,36.7350197,48.2739525,0.3299619,0.3269584,0.3338463,1.193232
2M15551412+2215170,5190.475,2.747414,-0.72257,0.332635,-0.72854,0.103521,0.33689,36.684864,48.193615,3.063727,2.92663,3.21057,1.74628
2M15551439+2303409,4615.661,2.715484,0.0099113,0.106759,0.0064464,0.0710459,0.1319949,37.8515167,48.4138222,2.162179,2.098836,2.284676,1.085673
2M15551537+2231173,4734.475,2.443424,-0.63625,0.299315,-0.638,0.05637801,0.0007985234,37.0714111,48.2634544,2.493082,2.422868,2.559992,0.9246668
2M15554553+2250366,4696.708,2.236736,-0.51988,0.111536,-0.51857,0.012959,0.12904,37.5842476,48.2401276,1.653929,1.567797,1.714836,1.019231
2M15555050+2416226,6121.167,4.266058,0.045069,-0.0236827,0.048707,-0.067899,-0.290688,39.6724243,48.590683,0.2561772,0.2537963,0.2592758,1.155802
2M15555335+2328407,6012.124,3.750924,-0.29089,0.0349573,-0.29422,0.04989,0.038526,38.5159721,48.3796082,0.229312,0.227772,0.2309165,1.226001
2M15560211+2226143,4848.848,3.054779,0.22668,-0.003439,0.21996,-0.06576201,0.43778,37.0250778,48.0671997,2.069425,1.997579,2.115884,1.636522
2M15561599+2330579,4354.308,1.895803,-0.45638,0.257215,-0.45335,0.11021,0.13695,38.6050987,48.3059616,4.017287,4.00972,4.064267,0.8907081
2M15562599+2234439,6136.935,4.289802,-0.26733,0.0235103,-0.2582,0.001215994,-0.2091,37.2666664,48.0181236,0.2538467,0.251557,0.256179,1.008116
2M15563698+2416025,5918.932,4.120144,0.080144,-0.0218287,0.086744,-0.073916,0.17024,39.7296143,48.4181442,0.4867223,0.4769265,0.4933231,1.343
2M15564650+2414091,4384.217,2.001787,-0.46758,0.212725,-0.47267,0.10792,0.13215,39.6970139,48.3753548,0.9070354,0.8947695,0.9323029,0.8833008
2M15570157+2345075,5916.526,4.108706,0.062791,-0.0110367,0.06357,-0.002899703,0.104181,39.0147972,48.1985245,0.2088266,0.2072263,0.2104066,1.11254
2M15570870+2345253,6113.261,3.910752,-0.18082,0.0069077,-0.18056,0.03771099,0.16299,39.0323792,48.1734886,0.176478,0.1755767,0.1770642,1.190015
2M15570911+2435536,4751.216,2.745349,-0.39274,0.261025,-0.38738,0.14421,0.03073999,40.2575645,48.3802147,1.720636,1.689239,1.754613,0.9284029
2M15571699+2403158,4973.88,3.337019,-0.13282,0.071666,-0.12891,-0.01302019,0.04552901,39.475975,48.2180519,0.3545931,0.3543113,0.3549663,1.094
2M15571815+2409440,4647.418,2.404386,-0.16679,0.191865,-0.18687,0.17302,0.19582,39.6344109,48.2405968,1.855643,1.824309,1.888007,0.9694917
2M15572005+2254531,5219.179,2.443761,-0.78341,0.255465,-0.79773,0.02386963,0.2455,37.8339691,47.9101448,3.223898,3.163687,3.287657,0.7923892
2M15572859+2210105,4558.312,2.025453,-0.43566,0.094511,-0.43864,-0.048758,0.15959,36.7818565,47.6719818,0.9369497,0.9212474,0.9549887,1.273552
2M15573598+2355395,6363.994,3.981634,-0.22749,-0.0233577,-0.22545,0.060973,0.5364,39.3192444,48.1162376,0.3497852,0.3431199,0.3585788,1.181791
2M15573703+2341515,4615.727,1.812204,-0.70447,0.272455,-0.71147,0.07031405,0.18616,38.9878159,48.0538368,2.503954,2.463248,2.572278,0.8538247
2M15575044+2203175,4352.88,1.885319,-0.3037,0.111553,-0.30259,0.029396,0.12513,36.6543808,47.5584564,5.095859,4.975701,5.175852,0.9648224
2M15575998+2403027,4666.848,2.2308,-0.64449,0.246005,-0.64,0.03037196,0.11311,39.5320091,48.0587463,2.5605,2.514544,2.621403,0.934089
2M15580390+2223372,5913.589,3.863309,-0.38511,0.0315723,-0.3873,0.09941402,0.31963,37.1578979,47.6045418,0.5427432,0.5381103,0.5496807,1.071074
2M15580600+2237348,4968.072,3.09144,-0.29487,0.100816,-0.29159,-0.02242899,0.15013,37.4928665,47.6615028,0.8967116,0.8723879,0.9224567,1.101783
2M15582235+2411330,4731.242,2.608705,-0.48412,0.236885,-0.48663,0.09127897,0.11476,39.7690086,48.0117149,2.813183,2.756983,2.919326,0.9493405
2M15582660+2349057,4581.328,2.625703,0.16196,0.0333077,0.15343,0.02645901,0.2202,39.2342339,47.9019203,0.7695999,0.7584728,0.7763214,1.310931
2M15585431+2359279,5682.503,3.824914,-0.46449,0.0621683,-0.45511,0.084122,0.07212201,39.5233345,47.8436279,0.9165137,0.8967181,0.9372697,0.9283043
2M15585870+2412276,6127.708,3.867357,-0.21196,0.0196663,-0.20604,0.02652299,0.14824,39.8421326,47.8816376,0.471285,0.4654771,0.4797173,1.245288
2M15590259+2204471,4856.137,2.432974,-0.40382,0.211025,-0.41068,0.15081,0.10374,36.8073921,47.2986107,2.184449,2.14862,2.229889,0.9026636
2M15591911+2439081,4432.375,1.698862,-0.73144,0.294605,-0.72397,-0.01026928,0.10153,40.5133591,47.9151764,4.15053,3.885891,4.253071,0.9201372
2M15593838+2230096,6032.814,4.224953,0.15731,-0.0093417,0.16079,-0.07926501,0.17725,37.4629936,47.2857056,0.5022702,0.4967278,0.5085703,1.169236
2M15594333+2438564,4759.148,2.504615,-0.52306,0.202005,-0.52432,0.063797,0.02704298,40.5415535,47.8253632,1.763485,1.712599,1.80909,0.9915196
2M15594659+2424352,4452.171,1.749069,-0.53201,0.227885,-0.53807,0.04158899,0.19722,40.2006302,47.7552757,2.996808,2.904921,3.084218,1.29115
2M16001767+2433537,4364.625,2.059356,-0.19632,0.203195,-0.19535,0.1189,0.21776,40.4669991,47.6787872,2.092435,2.046286,2.124624,1.044876
2M16002194+2318281,4571.538,2.319506,-0.38342,0.275985,-0.38433,0.10991,0.11688,38.6728973,47.343811,2.426062,2.308367,2.554427,1.077358
2M16002255+2430474,4612.114,2.302468,-0.47031,0.224965,-0.46501,0.04934597,0.10932,40.3991356,47.6482697,2.0089,1.974686,2.054787,0.9541232
2M16002757+2244150,4904.53,2.896116,-0.32953,0.090042,-0.33438,-0.02633899,0.18995,37.872467,47.1689568,0.7069698,0.69761,0.7222509,1.191838
2M16003124+2208266,4879.617,3.218572,-0.085939,0.057169,-0.083731,-0.036323,0.203732,37.0370903,46.9880943,1.054026,1.039803,1.072361,1.214816
2M16005478+2258134,4606.024,2.293984,-0.13171,0.166145,-0.13593,0.12201,0.19743,38.2438354,47.1320992,1.430798,1.417839,1.510151,0.9458346
2M16010648+2404375,4047.163,0.7159939,-1.22,0.195075,-1.1992,-0.3778,0.18233,39.8348427,47.3785896,14.77308,14.75601,14.79014,0.7596242
2M16010670+2352359,5761.813,3.647454,-0.24644,0.008220701,-0.23252,0.03397301,-0.08841,39.5489616,47.3268852,0.843564,0.8336293,0.8452585,1.195
2M16485437+2113193,4043.308,0.9536238,-1.0711,0.216595,-1.0598,-0.06497002,0.25263,40.4303017,36.0001907,3.059921,2.971778,3.162161,0.83
2M16490062+1927289,4856.697,2.366987,-0.47913,0.243305,-0.4819,0.10431,0.09135702,38.3917274,35.3907394,2.733669,2.657481,2.862672,0.9096196
2M16490405+1923410,5774.362,3.865449,-0.2525,0.009606,-0.24583,-0.07686099,0.08934501,38.3244362,35.3563995,0.6050522,0.5933846,0.6284099,1.108493
2M16491044+2037116,4724.153,2.436368,-0.48369,0.258455,-0.49033,0.03437302,0.2934,39.7529907,35.7447853,2.044614,1.945502,2.143116,1.378886
2M16491438+2026052,4755.255,2.887921,-0.19533,0.216705,-0.19352,0.12661,0.15693,39.5441093,35.669075,1.591229,1.516423,1.680596,0.9830278
2M16491504+2116531,4849.043,2.4222,-0.43347,0.251315,-0.44374,0.12479,0.11832,40.5317459,35.9433403,1.250922,1.231291,1.272284,0.9022885
2M16492082+2008467,4793.231,2.798834,-0.20601,0.077619,-0.21115,-0.020366,0.13869,39.2198639,35.5492287,1.346435,1.247832,1.384219,1.174088
2M16492400+1929515,4374.167,1.967988,-0.41844,0.244225,-0.42002,0.10533,0.15823,38.4758682,35.3180084,2.541101,2.496444,2.604506,0.9939938
2M16492695+1941046,5180.951,2.390792,-0.96346,0.222955,-0.98175,0.12465,0.11928,38.6961975,35.3708839,2.247823,2.208138,2.300125,0.8421385
2M16492792+2047182,4367.775,1.765551,-0.65114,0.306565,-0.65451,0.1182501,0.1024581,39.9766388,35.7357941,5.766067,5.653417,5.873101,0.9224966
2M16493097+2002595,4594.716,2.657063,0.12618,0.039386,0.12206,-0.01946801,0.12824,39.124588,35.4794655,1.310994,1.302841,1.3525,1.06
2M16494566+2011284,5864.228,3.856506,-0.49546,0.0762073,-0.48889,0.10033,0.44375,39.3117905,35.4727402,0.5980552,0.5921741,0.6044099,0.9755465
2M16495229+2040292,4765.387,2.387086,-0.28252,0.204575,-0.29243,0.102818,0.13613,39.8829384,35.6087685,1.593407,1.564484,1.627093,0.9290423
2M16495439+2117090,4587.03,2.037121,-0.51622,0.125392,-0.51006,-0.02540797,0.11052,40.5976715,35.8001328,1.288352,1.261335,1.308307,1.070062
2M16495785+2146072,4903.163,2.45195,-0.49879,0.276945,-0.50579,0.20225,0.095,41.1675339,35.9417992,2.958259,2.903864,3.032906,0.892583
2M16500941+2011007,4516.061,1.761867,-0.64955,0.276495,-0.64527,0.02507597,0.19662,39.3410416,35.3826065,5.991387,5.594508,6.544667,0.9463311
