apogee_id,dist50,glon,glat,mn_fe,fe_h
2M14313845+0759238,0.342745,358.69342,59.522068,-0.07859749,-0.26265
2M14313898+0947414,0.2216273,1.43717194,60.7006721,-0.06570747,-0.22538
2M14314340+0941226,0.3411748,1.29563463,60.6194801,-0.02548748,-0.10503
2M14314454+0907432,1.085673,0.432601929,60.2542915,0.01459999,0.14001
2M14315215+0957475,0.236351,1.77329552,60.766037,-0.02232748,-0.17699
2M14315363+0737258,0.5951079,358.243744,59.2296638,0.04881622,-0.0050237
2M14315394+0902333,0.1252642,0.351522714,60.1689568,0.01243152,-0.011199
2M14315439+0920078,0.2221879,0.803693295,60.3573799,0.04800651,-0.032624
2M14315592+0909538,0.4647878,0.549427271,60.242218,0.01208851,-0.083776
2M14315784+0817571,3.454515,359.254364,59.6684723,-0.146458,-0.46579
2M14320017+0755507,0.6000441,358.724915,59.4158249,-0.04359746,-0.3863
2M14320086+0824126,1.10672,359.425598,59.7282028,-0.160508,-0.41559
2M14320191+0905259,0.2528512,0.467639178,60.1751938,-0.1698675,-0.55888
2M14320412+0826335,0.3341098,359.501495,59.7439842,0.01202851,-0.081446
2M14320481+0721361,1.925208,357.925964,59.0172234,-0.05350801,-0.26778
2M14320667+0730483,1.632662,358.155762,59.1153679,-0.07084799,-0.41841
2M14321189+0853013,0.3953641,0.206341341,60.009388,0.003434509,-0.052902
2M14321566+0738295,0.2940282,358.389008,59.1743507,-0.1824875,-0.44772
2M14321959+0902249,1.018299,0.485727966,60.0872231,-0.104008,-0.26091
2M14321975+1003086,1.681817,2.06126189,60.7347527,-0.161178,-0.38467
2M14322422+0938437,2.48468,1.4444356,60.4622993,-0.101588,-0.50983
2M14322463+0720370,0.2868644,358.010223,58.9458656,0.01903051,-0.044548
2M14322772+0905315,2.443213,0.608330131,60.0953789,-0.131488,-0.53996
2M14322861+0859087,0.4990194,0.450978309,60.0236015,0.07532249,0.24762
2M14322944+0743460,0.7388932,358.590729,59.1912689,0.07235551,0.11065
2M14323101+0758293,0.3010509,358.956238,59.3505554,-0.0277275,-0.15095
2M14323129+1007431,0.3781196,2.2434907,60.7459984,-0.02525747,-0.27083
2M14323395+0758550,0.5584302,358.982483,59.3462868,-0.0641875,-0.29468
2M14323464+0858129,1.620263,0.459712565,59.9946594,0.07524198,0.2544
2M14323465+0943234,1.098354,1.621261,60.4788132,-0.04642101,-0.029127
2M14324497+0913180,1.834925,0.89879775,60.1249962,-0.1833881,-0.62722
2M14324575+0817534,0.1022741,359.5112,59.5197029,-0.0204915,0.18284
2M14324650+0937465,0.4727293,1.53790784,60.3816719,0.08071751,0.0637
2M14324689+0803586,0.4610065,359.17569,59.3625526,-0.05513749,-0.12217
2M14325339+0859479,0.4361231,0.599937737,59.9530716,-0.03885747,-0.20169
2M14325654+0937262,8.402167,1.58225965,60.3463173,-0.181998,-2.167
2M14325702+1002072,3.540813,2.23097491,60.6052475,-0.09871802,-0.36659
2M14325862+0824520,0.539458,359.752655,59.5564995,-0.1177475,-0.28431
2M14330081+1008534,0.2868875,2.42988181,60.6640472,-0.03124747,-0.12281
2M14330194+0959042,0.2189396,2.17644954,60.5575676,-0.07353753,-0.50768
2M14330238+0841417,1.350871,0.191827253,59.7286491,-0.167878,-0.5584
2M14330456+1014345,1.024232,2.6005187,60.7113609,-0.09742752,-0.3739
2M14330568+0946585,1.565199,1.87891722,60.4183197,-0.177938,-0.54579
2M14330960+0915381,1.448849,1.08934987,60.0725632,0.029902,0.24022
2M14330966+0727317,1.412024,358.418121,58.8863792,-0.143578,-0.34104
2M14331049+0729480,0.2573985,358.476776,58.9093361,0.02226652,0.22117
2M14331121+0759432,0.6684709,359.202423,59.2404327,-0.02843748,-0.14592
2M14331176+0845483,2.03128,0.344857037,59.7440224,-0.147428,-0.54974
2M14331402+0849316,5.338561,0.450383842,59.7773323,-0.129878,-0.52103
2M14331807+0728077,0.6101037,358.477692,58.8674049,-0.003257483,-0.1622
2M14332346+0911222,0.8933192,1.0537281,59.9831924,-0.075008,-0.34992
2M14332731+0936273,0.3588833,1.71909261,60.238369,0.02358551,0.18444
2M14332732+0753423,1.935879,359.142487,59.1241112,-0.201558,-0.74094
2M14332835+0826322,1.699495,359.952698,59.482399,-0.135728,-0.23434
2M14332862+0932195,0.436616,1.61911321,60.1904297,-0.3114075,-0.58291
2M14333109+0912268,0.09654389,1.12158799,59.9706879,-0.0122775,-0.14937
2M14333208+0848303,0.3746031,0.520628154,59.7097626,-0.02338748,-0.18718
2M14333241+1002488,0.4307873,2.43480754,60.4995689,-0.1405975,-0.37315
2M14333608+0726222,1.655262,358.532379,58.7926292,-0.106618,-0.32506
2M14333848+0759370,0.2849309,359.345764,59.1550865,0.03870249,0.29798
2M14333862+0750180,4.11352,359.120392,59.0515289,-0.181698,-0.6309
2M14333979+0745490,0.8594304,359.018341,58.9981689,0.007193521,-0.048271
2M14334021+0747023,2.504985,359.05011,59.010437,-0.112138,-0.42947
2M14334037+0945447,1.437966,2.02910948,60.2950363,-0.08474801,-0.17463
2M14334242+0855281,5.097289,0.750666201,59.7525787,-0.06903797,-0.50853
2M14334297+0807086,0.230817,359.553284,59.2242355,-0.04730138,-0.0031261
2M14334683+0953341,0.3054823,2.26724505,60.3567276,-0.03696747,-0.17902
2M14335284+0818422,1.246782,359.889435,59.3205338,-0.07716799,-0.42336
2M14335667+0821562,0.3941585,359.989441,59.3439903,-0.1208775,-0.40722
2M14335857+0844330,1.033299,0.561592758,59.5840073,-0.2456881,-0.71671
2M14340122+0943355,1.468085,2.08209562,60.2060089,-0.127788,-0.46043
2M14340128+0748212,1.279311,359.194183,58.960125,-0.143078,-0.48586
2M14340847+0737231,0.04304292,358.968597,58.8161888,-0.02724749,-0.2801
2M14341008+0738302,0.3744833,359.003967,58.8236809,0.03416352,0.05723
2M14341040+0759151,0.4205215,359.506683,59.0523911,0.003452525,-0.15789
2M14341071+0841006,0.1736004,0.537140727,59.5076828,-0.02212248,0.041425
2M14341109+0921574,0.2144076,1.57512355,59.9458084,0.08999652,0.13806
2M14341172+0735353,0.3393472,358.942841,58.7862206,0.1321725,0.14791
2M14341496+0933027,0.1712276,1.8805697,60.0510292,-0.03706749,-0.14781
2M14341582+0924559,0.5659218,1.67615604,59.9624062,-0.00810802,-0.15794
2M14341887+0846475,0.1608958,0.724749446,59.5445976,-0.01540748,-0.12009
2M14341927+0951226,1.283595,2.37891841,60.2302132,-0.112228,-0.49956
2M14341937+0732589,1.685893,358.921143,58.7336884,-0.09879798,-0.5831
2M14341957+0738263,0.3802041,359.052856,58.7937355,-0.05144748,-0.13988
2M14342027+0817345,0.2990308,0.00692957547,59.2228699,0.08208251,-0.27604
2M14342215+0923148,0.3105182,1.66603243,59.9244461,0.01201451,0.070284
2M14342542+0807387,11.72671,359.790802,59.0981369,-0.195768,-0.62407
2M14342704+0734564,0.7565597,359.008759,58.7318764,-0.01935799,-0.24589
2M14342958+0808367,0.5403553,359.836426,59.0957985,-0.0527775,-0.43126
2M14342963+0749546,0.4088467,359.382294,58.8898087,-0.08845747,-0.41853
2M14343086+0902509,2.439742,1.1919899,59.6794701,-0.238348,-0.90615
2M14343258+0900420,0.3648444,1.14666486,59.6510315,-0.1318975,-0.27097
2M14343259+0908096,0.4887785,1.33566904,59.7308083,-0.03672747,-0.20042
2M14343389+0837245,2.265465,0.569431901,59.3960724,-0.128408,-0.33644
2M14343427+0921282,0.7045747,1.68375683,59.8671684,0.06141111,-0.0039716
2M14343493+0814338,0.4311579,0.0103480946,59.1443253,-0.05486749,-0.23037
2M14343879+0909067,0.2611416,1.39224267,59.7213783,0.004572526,-0.16671
2M14344154+0818329,2.583487,0.143062711,59.167244,-0.02980801,-0.24456
2M14344156+0850265,0.5282131,0.935364842,59.5126495,-0.1799475,-0.37668
2M14344281+0759379,0.6047987,359.687439,58.9561386,-0.09449747,-0.48642
2M14344291+0843012,0.3970806,0.756666303,59.4284363,0.04125252,0.062781
2M14344376+0842132,0.261422,0.741164327,59.41716,-0.08811748,-0.26762
2M14344381+0947035,0.4749192,2.3936727,60.1065903,-0.0355075,-0.30058
2M14344386+0827590,6.664257,0.387967855,59.2626762,-0.04255801,-0.72513
2M14344435+0851411,0.3678914,0.981187463,59.5172577,-0.03328747,-0.34246
2M14344474+0909598,4.860343,1.445786,59.7120018,-0.207298,-0.7505
2M14344629+0846092,0.4952626,0.852718949,59.4515953,0.0474425,-0.25572
2M14344668+0952092,0.9569085,2.54124236,60.1507072,0.07427251,0.37021
2M14344730+0745274,0.7217294,359.368378,58.7860069,-0.2214175,-0.51824
2M14344730+0858190,0.378045,1.16349125,59.5791054,-0.1126075,-0.39093
2M14344936+0915401,0.2865793,1.61416996,59.7577362,-0.0228875,-0.271
2M14344948+0934525,0.7046735,2.10740376,59.9605484,-0.04904048,0.025343
2M14345162+0926367,0.5553805,1.9058094,59.8665771,0.02755251,-0.04371
2M14345182+0942409,3.722868,2.32150984,60.035141,-0.153158,-0.17164
2M14345200+0824061,0.3182241,0.334823459,59.195076,-0.09198751,-0.22499
2M14345238+0858150,0.8759184,1.18830776,59.5623856,-0.06142749,-0.14693
2M14345290+0912043,1.461919,1.54100275,59.7082901,-0.002463002,0.031607
2M14350006+0950034,0.6019261,2.55567765,60.0860214,-0.03471747,-0.27485
2M14350191+0735392,0.06153125,359.210358,58.6323738,-0.0357075,-0.22004
2M14350295+0920147,1.508514,1.80156362,59.7632217,-0.07336801,-0.38273
2M14350694+0836179,0.2834768,0.715060234,59.2804642,0.03842251,-0.04118
2M14350933+0933087,2.167308,2.16556334,59.8791313,-0.205238,-0.62096
2M14351019+0835514,0.3489267,0.721070349,59.2654991,-0.09696752,-0.26446
2M14351075+0923049,3.2399,1.91459405,59.7684555,-0.270418,-0.90588
2M14351268+0924599,0.2201818,1.9736129,59.7825851,-0.03631747,-0.36049
2M14351305+0923572,2.184738,1.94880128,59.7703438,-0.269598,-1.0001
2M14351337+0804048,3.754885,359.956421,58.9100304,-0.115638,-0.39
2M14351476+0806538,0.05328331,0.0323466472,58.9365158,-0.01572148,-0.037086
2M14351550+0900568,0.266312,1.37677562,59.5182266,-0.05684749,-0.07111
2M14351996+0813029,0.4863221,0.20982708,58.9874649,0.001602001,-0.04597
2M14352015+0932068,4.00341,2.19491005,59.8337898,-0.8540982,-1.4725
2M14352374+0816168,1.035987,0.308749646,59.0108528,-0.09733748,-0.29198
2M14352391+0940543,1.040958,2.44107533,59.9140472,-0.03726801,-0.10275
2M14352468+0843026,0.2193998,0.975459516,59.2974396,-0.1099575,-0.39624
2M14352494+0929102,2.850995,2.14395905,59.7875366,-0.135618,-0.79048
2M14352556+0850388,5.74999,1.17008185,59.3763161,-0.215418,-0.80668
2M14353222+0850507,15.33825,1.20966625,59.3574104,-0.5076978,-1.5602
2M14353235+0924151,2.084699,2.0561347,59.7121162,-0.112738,-0.38301
2M14353410+0901282,6.806183,1.48650694,59.4649887,-0.390798,-1.3272
2M14353456+0800576,0.05338247,359.991608,58.8099518,-0.01205448,-0.027313
2M14353493+0930343,0.3581378,2.23150086,59.770443,-0.1355274,-0.51497
2M14353780+0907463,1.676628,1.66485584,59.52034,-0.205608,-0.67216
2M14353861+0950224,0.4647489,2.76216006,59.965847,0.0870225,0.18527
2M14353976+0831484,1.874712,0.774775743,59.1289673,-0.101748,-0.25096
2M14354186+0745467,3.979283,359.663055,58.6206665,-0.148328,-0.5371
2M14354394+0931354,0.2929285,2.30397105,59.7523956,0.05055151,0.11715
2M14354470+0913029,20.73605,1.83430839,59.5544205,-0.279738,-0.99266
2M14354597+0909273,0.2103496,1.74972117,59.5123062,-0.2454774,-0.64964
2M14354643+0853598,1.483329,1.36233044,59.346283,-0.010325,-0.063593
2M14355583+0817068,13.99933,0.496521235,58.9195862,0.1913018,-2.3142
2M14360869+0915334,0.1229483,2.0214448,59.5047112,0.02001451,0.014848
2M14361033+0756561,1.426854,0.0807023123,58.6545334,-0.024078,-0.21907
2M14361047+0825315,1.731081,0.779093802,58.9647369,-0.142958,-0.56578
2M14361830+0751359,0.559422,359.993256,58.5713425,-0.09851798,-0.31028
2M14362146+0913142,0.2825712,2.02804637,59.4395866,-0.005813487,-0.086114
2M14362310+0929190,2.297862,2.44630194,59.6035004,-0.162138,-0.55986
2M14362434+0810144,0.3675693,0.476480961,58.7557487,0.002220511,-0.031488
2M14362669+0750263,3.31138,0.00894859433,58.5325203,-0.217298,-1.0345
2M14362829+0844540,2.896277,1.35098767,59.1167831,-0.328788,-0.90991
2M14362974+0757441,0.2831337,0.200818598,58.6027908,-0.05621748,-0.03087
2M14363776+0811274,0.3408349,0.575611532,58.7269211,0.02409251,-0.15181
2M14364037+0837211,0.4522453,1.22562385,58.9978676,-0.02585748,-0.16788
2M14364085+0823487,1.846729,0.893999219,58.8507996,-0.109848,-0.48452
2M14364570+0940296,0.2692133,2.84847069,59.6478615,-0.07322748,-0.16932
2M14364903+0755376,2.886595,0.249754578,58.5195732,-0.2747979,-1.3185
2M14365222+0920158,11.73239,2.36365008,59.4155388,-0.3410981,-1.247
2M14365526+0833307,0.1785145,1.20708692,58.9097214,-0.04934749,-0.38519
2M14365560+0759072,0.6732937,0.368106484,58.5371208,-0.07918748,-0.28304
2M14370648+0844413,1.401531,1.54160786,58.9937744,-0.103428,-0.279
2M14370885+0821334,1.677567,0.982654631,58.7384377,-0.06262799,-0.21306
2M14371040+0804240,0.3855947,0.572227418,58.5481834,-0.07201748,-0.23805
2M14371259+0854033,0.4297756,1.80642986,59.0740509,-0.02470747,-0.29855
2M14371270+0825098,0.3155982,1.09086061,58.7651367,-0.05016749,-0.16197
2M14371456+0911296,0.2497558,2.25491428,59.2520256,0.4509755,0.078807
2M14371594+0929404,1.272421,2.724015,59.4381409,0.01695199,-0.03425
2M14373007+0847316,0.3300419,1.73259974,58.9492264,0.06371152,0.090016
2M14373558+0858591,0.5531563,2.04681802,59.0531616,0.02355352,0.042234
2M14373939+0850573,0.3458836,1.86543417,58.956028,-0.01963748,-0.13476
2M14374426+0834218,0.4944085,1.4785912,58.7640572,-0.002861481,-0.053426
2M14374876+0902591,0.4986171,2.21395779,59.0533981,-0.08712801,-0.34557
2M14375192+0842180,1.854118,1.71389937,58.8243637,-0.0815164,-0.0030916
2M14375233+0857539,0.6071143,2.10445714,58.9883766,0.08403451,-0.011547
2M13381300+1814160,0.4525886,355.839447,76.0339279,-0.04257649,-0.013091
2M13382089+1802284,0.1656968,355.322296,75.8794479,-0.04716749,-0.19346
2M13382165+1824403,0.2770296,356.474518,76.122757,0.02679452,0.10764
2M13382284+1833312,0.5179505,356.954437,76.215538,0.07030062,0.085395
2M13382587+1820063,0.5202546,356.281708,76.0601425,-0.109888,-0.34047
2M13382674+1800168,0.5281301,355.275055,75.8377457,-0.1568975,-0.68221
2M13382979+1758152,6.533661,355.206055,75.8060684,-0.135628,-0.48916
2M13383328+1808036,0.3412334,355.740967,75.9051743,-0.06024748,-0.28716
2M13383618+1830321,0.6584613,356.939728,76.1431503,0.02467699,0.16407
2M13383656+1836305,3.251572,357.260956,76.2065735,-0.115208,-0.45407
2M13383680+1814287,0.4946874,356.108307,75.9657364,-0.08201748,-0.22378
2M13384054+1752484,3.762999,355.05014,75.7134323,-0.2615281,-0.91717
2M13384063+1800156,1.757045,355.424774,75.7966614,-0.204248,-0.36263
2M13384358+1845318,0.2547325,357.820221,76.2820358,-0.03223749,-0.17099
2M13384893+1840175,0.6206142,357.595215,76.2098541,-0.07135743,-0.52587
2M13385171+1806156,0.6013944,355.848206,75.8307343,-0.06591749,-0.50081
2M13385732+1832582,10.35422,357.294403,76.1059036,-0.326198,-1.3332
2M13385988+1743128,0.2236399,354.78476,75.5487518,-0.003260491,0.014733
2M13390896+1843156,0.4108549,357.966644,76.180809,0.006986991,-0.093015
2M13390897+1748242,0.180134,355.138245,75.5806961,0.01638152,0.013141
2M13391362+1811136,0.3751326,356.335999,75.8205185,-0.1323775,-0.44691
2M13391750+1853219,0.5611368,358.60318,76.2615204,0.08649451,0.046723
2M13392670+1825343,0.5286572,357.216431,75.9376068,-0.2366075,-0.64531
2M13392717+1803515,1.36413,356.105286,75.6990967,-0.09094802,-0.38762
2M13392834+1854499,0.1773699,358.796234,76.2436447,-0.02239448,-0.020033
2M13392933+1837527,4.62134,357.892883,76.0616608,-0.140928,-0.63002
2M13393186+1849340,3.085831,358.5466,76.177681,-0.07208803,-0.46122
2M13393889+1836032,2.938915,357.895996,76.0131836,-0.3969979,-1.2848
2M13394078+1728546,1.938542,354.529816,75.2675095,-0.194248,-0.3638
2M13394570+1752310,1.990891,355.733582,75.5185776,-0.114268,-0.42788
2M13395113+1918009,2.219392,0.316374272,76.4116821,-0.04335841,0.008530399
2M13395263+1900211,2.528557,359.349365,76.2262497,-0.109408,-0.55492
2M13395267+1912344,0.2648124,0.0267142821,76.351593,-0.01593648,0.052229
2M13395423+1750584,1.226185,355.747192,75.4762115,-0.06917801,-0.25426
2M13395963+1723365,3.323402,354.477173,75.1524582,-0.176448,-0.58475
2M13400225+1906032,0.5573438,359.761963,76.2551651,0.02029552,0.072145
2M13400270+1915145,0.6127623,0.27810365,76.3474579,0.04922571,0.0084198
2M13400566+1921060,0.6948842,0.637645364,76.3973694,-0.03217801,-0.33132
2M13400823+1747089,0.3230037,355.705872,75.3923187,0.0136725,-0.19325
2M13401053+1926197,0.8997183,0.983086586,76.4344559,-0.147168,-0.65099
2M13401463+1854417,1.934112,359.265686,76.0997314,-0.07315803,-0.63031
2M13401758+1816577,1.845926,357.302307,75.6913376,-0.05109802,-0.39263
2M13401879+1917096,11.67372,0.548075676,76.3165436,-0.216008,-0.93739
2M13401973+1913251,0.408967,0.348237455,76.2757874,0.09030253,0.28683
2M13401993+1743241,0.3084904,355.644958,75.31604,-0.0008734912,-0.053994
2M13401994+1815416,0.6407096,357.261688,75.6705322,0.05229151,0.12733
2M13402261+1924534,2.411743,1.02236807,76.3820801,-0.184878,-0.41378
2M13402621+1737008,2.419068,355.399994,75.2261505,-0.277828,-0.52024
2M13402814+1758555,4.331685,356.497925,75.4633636,-0.274788,-0.85921
2M13402962+1824473,0.4150249,357.830994,75.739006,0.01223051,0.061102
2M13403133+1803315,0.4733292,356.761688,75.5041656,-0.08432749,-0.19239
2M13403890+1735292,0.2784688,355.458649,75.1717453,-0.02445249,0.063255
2M13403909+1848412,0.4773009,359.18988,75.9619446,-0.07820848,-0.076779
2M13404015+1734545,0.1842239,355.443817,75.1615677,-0.0311605,-0.080937
2M13404078+1912005,0.06171181,0.480998188,76.195694,-0.008967474,-0.21398
2M13404111+1834410,0.1910468,358.46582,75.8090897,-0.07787746,-0.3159
2M13404322+1836323,0.5557781,358.585083,75.822197,-0.0629575,-0.19948
2M13404571+1717128,0.5594906,354.659912,74.9457321,-0.02012749,-0.15777
2M13404706+1934321,0.3572204,1.81440127,76.400177,-0.05364748,-0.07691
2M13404924+1726206,0.3208078,355.128204,75.0387268,-0.06417751,-0.31598
2M13405129+1923227,0.273169,1.22183216,76.2766647,0.02637952,-0.090217
2M13405366+1742399,0.8357437,355.960083,75.2081223,-0.00169,-0.019198
2M13405517+1853048,1.679579,359.588776,75.9577026,-0.08490401,-0.017044
2M13405532+1916444,0.34687,0.889172256,76.1977234,0.0466935,0.20115
2M13405927+1903384,1.190209,0.204057932,76.0530853,-0.04993702,-0.091111
2M13410254+1720145,0.4556708,354.977386,74.930954,0.04859351,0.15512
2M13410429+1812037,0.2272347,357.53244,75.497551,-0.02397348,0.057786
2M13410434+1928551,1.288631,1.66357851,76.2901764,-0.090838,-0.23397
2M13410742+1739205,0.448649,355.940582,75.1305008,-0.1638875,-0.15729
2M13410762+1835124,0.3503544,358.762329,75.7334061,-0.03198748,-0.12091
2M13410951+1816318,0.1980269,357.813385,75.529686,0.1176525,0.20263
2M13411024+1713334,0.9146177,354.743866,74.8327789,-0.123988,-0.54505
2M13411087+1718557,0.271091,355.001862,74.8917618,-0.07174748,-0.26029
2M13411115+1839572,2.920769,359.048157,75.7722168,-0.08453801,-0.28175
2M13411319+1910166,0.4469005,0.707189441,76.0766983,0.05350551,-0.033363
2M13411996+1708586,0.284843,354.631378,74.7524338,-0.1116174,-0.41205
2M13412226+1829560,1.069922,358.633911,75.6331024,-0.09195799,-0.50849
2M13412281+1759532,0.5405203,357.108307,75.3101196,-0.02536801,-0.33916
2M13412890+1859091,2.554432,0.253412277,75.914978,-0.109748,-0.50182
2M13413134+1714107,0.6416538,354.990509,74.7782135,-0.06734049,-0.091167
2M13413643+1801534,0.3690607,357.346436,75.2908173,-0.1752375,-0.4777
2M13413673+1851227,1.865282,359.911682,75.8112183,-0.169208,-0.36379
2M13414074+1726316,2.084183,355.667908,74.8893204,-0.155698,-0.59204
2M13414217+1805294,0.464829,357.584686,75.312294,-0.07585749,-0.42448
2M13414319+1909256,0.1743617,0.954813719,75.973938,-0.003875487,-0.095792
2M13414830+1724524,1.772696,355.666656,74.8485641,-0.05397803,-0.23099
2M13414971+1742372,0.3601079,356.531891,75.0409546,0.02888951,0.043164
2M13415423+1728400,2.688257,355.907013,74.8732986,-0.166238,-0.62739
2M13415524+1901415,0.3851846,0.649918497,75.8583298,0.03481451,0.031144
2M13415629+1851061,7.72465,0.0895129144,75.7475128,-0.363698,-1.0761
2M13415733+1717596,0.2744796,355.434662,74.7449493,0.07269751,0.018581
2M13415778+1715381,1.301217,355.32901,74.7171326,-0.132268,-0.47526
2M13420000+1933506,0.4697095,2.48070383,76.1610641,-0.05824748,-0.32918
2M13420128+1858395,0.1759926,0.544655979,75.808754,-0.05060749,-0.10776
2M13420167+1917117,0.3599048,1.56294954,75.9929123,-0.009557486,-0.1769
2M13420192+1924312,0.3534051,1.9734261,76.0642014,-0.0710675,-0.15455
2M13420246+1845001,21.9493,359.825348,75.665802,-0.2935979,-1.1964
2M13420661+1903161,4.999786,0.846259415,75.838501,-0.3702979,-1.3659
2M13420790+1822425,0.3578106,358.716156,75.4171677,0.01953252,-0.11405
2M13420816+1753305,3.947215,357.250366,75.1044769,-0.257048,-0.57553
